PID,Name,Title,Journal,JournalISSN,JournalEISSN,Year,ContentType,PublicationSubtype,Status,ISI,ScopusId,FridaLevel,nsd,FullTextLink,FreeFulltext,doaj
404750,"Wagué, Cheick [shckwe] (Södertörns högskola [481], Institutionen för ekonomi och företagande [491], Företagsekonomi [7389])",The impact of Gray's theoretical framework on international accounting and accountability research,International Journal of Business Research,1555-1296,0,2010,Refereegranskat,NA,published,NA,NA,0,TRUE,NA,NA,FALSE
579175,"Roberts, Bayard;Stickley, Andrew [SH99AWSY] [0000-0002-1260-2223] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508]) (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], SCOHOST (Stockholm Centre on Health of Societies in Transition) [7504]);Petticrew, Mark;McKee, Martin",The influence of concern about crime on levels of psychological distress in the former Soviet Union,Journal of Epidemiology and Community Health,0143-005X,1470-2738,2012,Refereegranskat,NA,published,000302472400010,2-s2.0-84861198266,2,TRUE,NA,NA,FALSE
546956,"Bolin, Göran [SHGNBN] [0000-0003-0216-8862] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Medie- och kommunikationsvetenskap [498])",The Labour of Media Use : The Two Active Audiences,"Information, Communication and Society",1369-118X,1468-4462,2012,Refereegranskat,NA,published,000306320300002,2-s2.0-84863904404,1,TRUE,NA,NA,FALSE
475799,"Eriksson, Niklas [shnsen10] [0000-0002-3024-8192] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Arkeologi [485]) (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462])",The <em>Lion Wreck</em> : a survey of a 17th-century Dutch merchant ship—an interim report,International Journal of Nautical Archaeology,1057-2414,1095-9270,2012,Refereegranskat,NA,published,000300675400003,2-s2.0-84857192603,2,TRUE,NA,NA,FALSE
687873,"Podolian, Olena [shoapn11] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Statsvetenskap [7516])",The Lisbon Treaty : Implications for the Eastern Partnership,European Perspectives,1855-7694,0,2012,Refereegranskat,NA,published,NA,NA,0,FALSE,NA,NA,FALSE
547155,"Archer, Amena (BioNut, Karolinska Institutet);Srinivas Kitambi, Satish (BioNut, Karolinska Institutet);Hallgren, Stefan [shsnhn02] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Miljövetenskap [7470]) (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Biologi [7362]) (IPH);Pedrelli, Matteo (BioNut, Laboratoriemedicin, Karolinska Institutet);Olsén, Håkan [SHHNON] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Miljövetenskap [7470]) (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Biologi [7362]) (HOL);Mode, Agneta (BioNut, Karolinska Institutet);Gustafsson, Jan-Åke (BioNut, Karolinska Institutet; Dept. Biology and Biochemistry, University of Houston)",The Liver X-Receptor (Lxr) Governs Lipid Homeostasis in Zebrafish during Development,Open journal of endocrine and metabolic diseases,2165-7424,0,2012,Refereegranskat,NA,published,NA,NA,1,FALSE,NA,NA,FALSE
526922,"Gunnarsson Payne, Jenny [shjyge10] [0000-0001-7764-6326] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Etnologi [7381]) (Historiska studier)",The Logics of Sisterhood : Intra-Feminist Debates in Swedish Feminist Zines,The European Journal of Women's Studies,1350-5068,1461-7420,2012,Refereegranskat,NA,published,000303814300004,2-s2.0-84860711954,2,TRUE,NA,NA,FALSE
448371,"Björkvall, Anders (Institutionen för nordiska språk, Stockholms universitet);Karlsson, Anna-Malin [shankn08] [0000-0002-5618-9573] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Svenska [7520])",The materiality of discourses and the semiotics of materials : A social perspective on the meaning potentials of written texts and furniture,Semiotica,0037-1998,1613-3692,2011,Refereegranskat,NA,published,000297417200006,2-s2.0-80053628715,1,TRUE,NA,NA,FALSE
698889,"Andersson, Jonas [shjsan10] [0000-0002-7353-4172] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Medie- och kommunikationsvetenskap [498])",The origins and impacts of the Swedish file-sharing movement : A case study,Critical Studies in Peer Production (CSPP),0,0,2011,Refereegranskat,NA,published,NA,NA,0,FALSE,http://sh.diva-portal.org/smash/get/diva2:698889/FULLTEXT01.pdf,NA,FALSE
635654,"Batavia, Bala (DePaul University, USA);Parameswar, Nandakumar (Indian Institute of Management, Calicut, India);Wagué, Cheick [shckwe] (Södertörns högskola [481], Institutionen för ekonomi och företagande [491], Företagsekonomi [7389])",The Pandemic and the Vaccine : Will the US Financial Regulatory Reforms Prevent Future Crisis?,International Journal  of Applied Economics and Econometrics,1530-7247,0,2011,Refereegranskat,NA,published,NA,NA,0,FALSE,NA,NA,FALSE
579193,"Roberts, Bayard;Stickley, Andrew [SH99AWSY] [0000-0002-1260-2223] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508]) (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], SCOHOST (Stockholm Centre on Health of Societies in Transition) [7504]);Balabanova, Dina;Haerpfer, Christian;McKee, Martin",The persistence of irregular treatment of hypertension in the former Soviet Union,Journal of Epidemiology and Community Health,0143-005X,1470-2738,2012,Refereegranskat,NA,published,000309650500019,2-s2.0-84868663572,2,TRUE,NA,NA,FALSE
680233,"Ringarp, Johanna [shjarp05] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Historia [7402])",The problem of the welfare profession : An example-the municipalisation of the teaching profession,Policy Futures in Education,1478-2103,1478-2103,2012,Refereegranskat,NA,published,NA,2-s2.0-84866769016,0,TRUE,NA,NA,FALSE
485486,"Boström, Magnus [shmsbm07] [0000-0002-7215-2623] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Miljövetenskap [7470])",The Problematic Social Dimension of Sustainable Development : the Case of the Forest Stewardship Council,International Journal of Sustainable Development and World Ecology,1350-4509,1745-2627,2012,Refereegranskat,NA,published,000301006900002,2-s2.0-84857606441,1,TRUE,NA,NA,FALSE
680042,"Andersson, Jonas [shjsan10] [0000-0002-7353-4172] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Medie- och kommunikationsvetenskap [498])",The quiet agglomeration of data : How piracy is made mundane,International Journal of Communication,1932-8036,1932-8036,2012,Refereegranskat,NA,published,NA,2-s2.0-84861699562,0,TRUE,NA,TRUE,FALSE
400071,"Papakostas, Apostolis [SHASPS] [0000-0003-0707-6668] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508]) (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496])",The rationalization of civil society,Current Sociology,0011-3921,1461-7064,2011,Refereegranskat,NA,published,000287067900002,2-s2.0-78951481940,1,TRUE,NA,NA,FALSE
564969,"Hübinette, Tobias [shtshe08] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Pedagogik [7479])",The reception and consumption of Hallyu in Sweden : Preliminary findings and reflections,Korea Observer,0023-3919,0,2012,Refereegranskat,NA,published,000309637600008,2-s2.0-84872104199,0,FALSE,NA,NA,FALSE
485523,"Bolin, Hans [sh01hsbn] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Arkeologi [485])",The re-generation of mythical messages : Rock art and storytelling in northern Fennoscandia,Fennoscandia Archaeologica,0781-7126,0,2010,Refereegranskat,NA,published,NA,NA,2,TRUE,NA,NA,FALSE
579151,"Björkman, Jenny [shjybn02] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497])",The Right to a Nice Home : Housing inspection in 1930s Stockholm,Scandinavian Journal of History,0346-8755,1502-7716,2012,Refereegranskat,NA,published,000308988100003,2-s2.0-84866675911,1,TRUE,NA,NA,FALSE
462146,"Johnsson, Anna E. [SHANJH] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Molekylärbiologi [7472]);Wright, Anthony P. H. [SHAYWT] [0000-0003-1029-9969] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Molekylärbiologi [7472])",The role of specific HAT-HDAC interactions in transcriptional elongation,Cell Cycle,1538-4101,1551-4005,2010,Refereegranskat,NA,published,000274140000023,2-s2.0-77951905249,1,TRUE,NA,NA,FALSE
431962,"Korolczuk, Elżbieta [sheakk09] [0000-0002-8263-5530] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508])",The Social Construction of Motherhood and Daughterhood in Contemporary Poland : a trans-generational perspective,Polish Sociological Review,1231-1413,0,2010,Refereegranskat,NA,published,000286170800006,2-s2.0-79251551663,0,FALSE,NA,NA,FALSE
462151,"Kislitsyna, Olga;Stickley, Andrew [SH99AWSY] [0000-0002-1260-2223] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508]) (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], SCOHOST (Stockholm Centre on Health of Societies in Transition) [7504]);Gilmore, Anna;McKee, Martin",The social determinants of adolescent smoking in Russia in 2004,International Journal of Public Health,1661-8556,1661-8564,2010,Refereegranskat,NA,published,000284652200015,2-s2.0-79951953895,1,TRUE,NA,NA,FALSE
560778,"Svenonius, Ola [shoass07] [0000-0002-3562-7722] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Statsvetenskap [7516])","The Stockholm Security Project : Plural policing, security and surveillance",Information Polity,1570-1255,1875-8754,2012,Refereegranskat,NA,published,NA,2-s2.0-84870011012,1,TRUE,NA,NA,FALSE
463506,"Nikolaidou, Zoe [shzinu10] [0000-0001-9383-3279] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Svenska [7520])",The use of Activity Theory in literacy research : Working and developing a professional portfolio and the interaction of the two activities,Literacy and Numeracy Studies:  An international journal in the education and training of adults,1441-0559,1839-2903,2011,Refereegranskat,NA,published,NA,NA,1,TRUE,http://sh.diva-portal.org/smash/get/diva2:463506/FULLTEXT01.pdf,NA,TRUE
476286,"Schartau, Mai-Brith [SHMHSU] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Statsvetenskap [7516])",The Work of German Environmental Organizations in the Baltic Sea Region,Baltic Rim Economies : Quarterly Review,1459-9759,0,2011,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,TRUE,FALSE
560414,"Garberding, Petra [SHPAGG] [0000-0002-6346-3841] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Etnologi [7381])","""There are dangers to be faced"" : Cooperation within the International Association of Folklore and Ethnology in 1930s Europe",Journal of Folklore Research,0737-7037,1543-0413,2012,Refereegranskat,NA,published,000306819200002,2-s2.0-84864510815,1,TRUE,http://sh.diva-portal.org/smash/get/diva2:560414/FULLTEXT02.pdf,NA,FALSE
560174,"Andersson, Linus [shlsan03] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Medie- och kommunikationsvetenskap [498]) (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496], Baltic & East European Graduate School (BEEGS) [483])",There is No Alternative : The Critical Potential of Alternative Media in the Face of Neoliberalism.,"tripleC (cognition, communication, co-operation):  Journal for a Global Sustainable Information Society / Unified Theory of Information Research Group",1726-670X,1726-670X,2012,Refereegranskat,NA,published,NA,2-s2.0-84871413481,0,TRUE,NA,NA,TRUE
436963,"Tulviste, Tiia [SHTATE] [0000-0003-0364-4808];Mizera, Luule [SHLEKS];De Geer, Boel [SHBLGR] [0000-0002-6360-953X] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Svenska [7520])","""There is nothing bad in being talkative"" : Meanings of talkativeness in Estonian and Swedish adolescents",Journal of Pragmatics,0378-2166,1879-1387,2011,Refereegranskat,NA,published,000289400000012,2-s2.0-79952007927,2,TRUE,NA,NA,FALSE
575624,"Petrov, Kristian [shknpv] [0000-0002-2284-3928] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Idéhistoria [7356])",Tillbaka till Matrix : Banbrytande form – reaktionärt innehåll,Tidningen Kulturen,2000-7086,0,2012,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
643267,"Nygren, Gunnar [shgrnn07] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Journalistik [7407])",Tillfällig och flexibel : Arbetsmarknad och yrkesroller för journalister i förändring,Nordicom Information,0349-5949,0,2012,Refereegranskat,editorialMaterial,published,NA,NA,1,TRUE,NA,NA,FALSE
448717,"Nygren, Gunnar [shgrnn07] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Journalistik [7407]);Degtereva, Elena [sheada11] (Faculty of Journalism, Moscow State University);Pavlikova, Marina (Faculty of Journalism, Moscow State University)",Tomorrow's journalists : Trends in the development of the journalistic profession as seen by Swedish and Russian students,Nordicom Review,1403-1108,2001-5119,2010,Refereegranskat,NA,published,NA,2-s2.0-78649752505,2,TRUE,NA,TRUE,TRUE
1039625,"Steene, Anders [SHASSE] (Södertörns högskola [481], Institutionen för ekonomi och företagande [491], Turismvetenskap [7523]) (Strömstad Academy, Nordic Institute of Advanced Studies)","Tourism education in Sweden : Past, Present and Future",Journal of Applied Economics and Business Research,1927-033X,1927-033X,2012,Refereegranskat,NA,published,NA,NA,0,TRUE,NA,TRUE,FALSE
462192,"Wrzaczek, Michael;Brosche, Mikael;Salojarvi, Jarkko;Kangasjarvi, Saijaliisa;Idanheimo, Niina;Mersmann, Sophia;Robatzek, Silke;Karpinski, Stanislaw;Karpinska, Barbara [shbaka06] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Biologi [7362]) (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Molekylärbiologi [7472]);Kangasjarvi, Jaakko",Transcriptional regulation of the CRK/DUF26 group of Receptor-like rotein kinases by ozone and plant hormones in Arabidopsis,BMC Plant Biology,1471-2229,1471-2229,2010,Refereegranskat,NA,published,000279957000001,2-s2.0-77952471880,0,TRUE,NA,TRUE,TRUE
573913,"Garsten, Christina (Stockholms universitet);Jacobsson, Kerstin [SHKEJA] [0000-0003-2179-4981] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508])",Transparency and legibility in international institutions : The UN Global Compact and post-political global ethics,Social Anthropology,0964-0282,1469-8676,2011,Refereegranskat,NA,published,NA,2-s2.0-82255163334,2,TRUE,NA,NA,FALSE
564973,"Hübinette, Tobias [shtshe08] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Pedagogik [7479]);Arvanitakis, James","Transracial adoption, white cosmopolitanism and the fantasy of the global family",Third Text,0952-8822,1475-5297,2012,Refereegranskat,NA,published,000311549000005,2-s2.0-84870798360,1,TRUE,NA,NA,FALSE
461440,"Eriksson, Niklas [shnsen10] [0000-0002-3024-8192] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496], Baltic & East European Graduate School (BEEGS) [483])",Tre frusna ögonblick,Marinarkeologisk tidskrift,1100-9632,0,2010,Övrigt vetenskapligt,NA,published,NA,NA,0,FALSE,http://sh.diva-portal.org/smash/get/diva2:461440/FULLTEXT02.pdf,NA,FALSE
464975,"Skogar, Björn [SH99BNSR] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Religionsvetenskap [7485])",Tro och religion hos Nathan Söderblom,Svensk kyrkotidning,0346-2153,0,2010,Övrigt vetenskapligt,NA,published,NA,NA,0,TRUE,NA,NA,FALSE
451863,"Sultán Sjöqvist, Madeleine [shmest10] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Religionsvetenskap [7485]);Norell, Magnus","Tro, politik och hädelse",Humanisten,1401-8691,0,2010,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
380865,"Nilsson, Torbjörn [shtnnn] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497])",Tron bar in i politiken : partiernas historia: Kristdemokraterna,Populär historia,1102-0822,0,2010,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
